HsCode6,HsCode4,HsCode2,HsChapterName,HsHeadingName,CommodityName,CommodityGroup,IsDangerousGoods,ImdgClass,UnNumber,IsTemperatureControlled,RequiredTempC,IsHighValue,AvgDensityKgPerCbm,TypicalStuffFactorTeu,CommodityKey
730816,7308,73,Articles of Iron or Steel,Structures and Parts of Iron/Steel,Structures and Parts of Iron/Steel - Carton Pack,Industrial,0,#NA,#NA,0,,0,910.9,23.88,616
730817,7308,73,Articles of Iron or Steel,Structures and Parts of Iron/Steel,Structures and Parts of Iron/Steel - Palletized,Industrial,0,#NA,#NA,0,,0,1186.2,18.34,617
730818,7308,73,Articles of Iron or Steel,Structures and Parts of Iron/Steel,Structures and Parts of Iron/Steel - Loose,Industrial,0,#NA,#NA,0,,0,884.2,24.6,618
730819,7308,73,Articles of Iron or Steel,Structures and Parts of Iron/Steel,Structures and Parts of Iron/Steel - Refined,Industrial,0,#NA,#NA,0,,0,1075.4,20.22,619
730820,7308,73,Articles of Iron or Steel,Structures and Parts of Iron/Steel,Structures and Parts of Iron/Steel - Processed,Industrial,0,#NA,#NA,0,,0,636.6,30.0,620
740901,7409,74,Copper and Articles Thereof,"Copper Plates, Sheets and Strip","Copper Plates, Sheets and Strip - Grade A",Raw Materials,0,#NA,#NA,0,,0,4292.6,5.07,621
740902,7409,74,Copper and Articles Thereof,"Copper Plates, Sheets and Strip","Copper Plates, Sheets and Strip - Grade B",Raw Materials,0,#NA,#NA,0,,0,4098.2,5.31,622
740903,7409,74,Copper and Articles Thereof,"Copper Plates, Sheets and Strip","Copper Plates, Sheets and Strip - Bulk",Raw Materials,0,#NA,#NA,0,,0,3694.7,5.89,623
740904,7409,74,Copper and Articles Thereof,"Copper Plates, Sheets and Strip","Copper Plates, Sheets and Strip - Retail Pack",Raw Materials,0,#NA,#NA,0,,0,3736.2,5.82,624
740905,7409,74,Copper and Articles Thereof,"Copper Plates, Sheets and Strip","Copper Plates, Sheets and Strip - Industrial Grade",Raw Materials,0,#NA,#NA,0,,0,4155.1,5.23,625
740906,7409,74,Copper and Articles Thereof,"Copper Plates, Sheets and Strip","Copper Plates, Sheets and Strip - Premium",Raw Materials,0,#NA,#NA,0,,0,3606.8,6.03,626
740907,7409,74,Copper and Articles Thereof,"Copper Plates, Sheets and Strip","Copper Plates, Sheets and Strip - Standard",Raw Materials,0,#NA,#NA,0,,0,3181.2,6.84,627
740908,7409,74,Copper and Articles Thereof,"Copper Plates, Sheets and Strip","Copper Plates, Sheets and Strip - Economy",Raw Materials,0,#NA,#NA,0,,0,3210.9,6.77,628
740909,7409,74,Copper and Articles Thereof,"Copper Plates, Sheets and Strip","Copper Plates, Sheets and Strip - Type I",Raw Materials,0,#NA,#NA,0,,0,4285.7,5.07,629
740910,7409,74,Copper and Articles Thereof,"Copper Plates, Sheets and Strip","Copper Plates, Sheets and Strip - Type II",Raw Materials,0,#NA,#NA,0,,0,3071.9,7.08,630
740911,7409,74,Copper and Articles Thereof,"Copper Plates, Sheets and Strip","Copper Plates, Sheets and Strip - Type III",Raw Materials,0,#NA,#NA,0,,0,3999.0,5.44,631
740912,7409,74,Copper and Articles Thereof,"Copper Plates, Sheets and Strip","Copper Plates, Sheets and Strip - Class 1",Raw Materials,0,#NA,#NA,0,,0,3371.7,6.45,632
740913,7409,74,Copper and Articles Thereof,"Copper Plates, Sheets and Strip","Copper Plates, Sheets and Strip - Class 2",Raw Materials,0,#NA,#NA,0,,0,3288.8,6.61,633
740914,7409,74,Copper and Articles Thereof,"Copper Plates, Sheets and Strip","Copper Plates, Sheets and Strip - Export Grade",Raw Materials,0,#NA,#NA,0,,0,3308.2,6.57,634
740915,7409,74,Copper and Articles Thereof,"Copper Plates, Sheets and Strip","Copper Plates, Sheets and Strip - Domestic Grade",Raw Materials,0,#NA,#NA,0,,0,3320.2,6.55,635
740916,7409,74,Copper and Articles Thereof,"Copper Plates, Sheets and Strip","Copper Plates, Sheets and Strip - Carton Pack",Raw Materials,0,#NA,#NA,0,,0,3172.3,6.86,636
740917,7409,74,Copper and Articles Thereof,"Copper Plates, Sheets and Strip","Copper Plates, Sheets and Strip - Palletized",Raw Materials,0,#NA,#NA,0,,0,3336.9,6.52,637
740918,7409,74,Copper and Articles Thereof,"Copper Plates, Sheets and Strip","Copper Plates, Sheets and Strip - Loose",Raw Materials,0,#NA,#NA,0,,0,3407.7,6.38,638
740919,7409,74,Copper and Articles Thereof,"Copper Plates, Sheets and Strip","Copper Plates, Sheets and Strip - Refined",Raw Materials,0,#NA,#NA,0,,0,3658.6,5.94,639
740920,7409,74,Copper and Articles Thereof,"Copper Plates, Sheets and Strip","Copper Plates, Sheets and Strip - Processed",Raw Materials,0,#NA,#NA,0,,0,3026.1,7.19,640
760401,7604,76,Aluminium and Articles Thereof,"Aluminium Bars, Rods and Profiles","Aluminium Bars, Rods and Profiles - Grade A",Raw Materials,0,#NA,#NA,0,,0,1368.2,15.9,641
760402,7604,76,Aluminium and Articles Thereof,"Aluminium Bars, Rods and Profiles","Aluminium Bars, Rods and Profiles - Grade B",Raw Materials,0,#NA,#NA,0,,0,1196.3,18.18,642
760403,7604,76,Aluminium and Articles Thereof,"Aluminium Bars, Rods and Profiles","Aluminium Bars, Rods and Profiles - Bulk",Raw Materials,0,#NA,#NA,0,,0,1163.6,18.69,643
760404,7604,76,Aluminium and Articles Thereof,"Aluminium Bars, Rods and Profiles","Aluminium Bars, Rods and Profiles - Retail Pack",Raw Materials,0,#NA,#NA,0,,0,1475.9,14.74,644
760405,7604,76,Aluminium and Articles Thereof,"Aluminium Bars, Rods and Profiles","Aluminium Bars, Rods and Profiles - Industrial Grade",Raw Materials,0,#NA,#NA,0,,0,1248.8,17.42,645
760406,7604,76,Aluminium and Articles Thereof,"Aluminium Bars, Rods and Profiles","Aluminium Bars, Rods and Profiles - Premium",Raw Materials,0,#NA,#NA,0,,0,1314.7,16.54,646
760407,7604,76,Aluminium and Articles Thereof,"Aluminium Bars, Rods and Profiles","Aluminium Bars, Rods and Profiles - Standard",Raw Materials,0,#NA,#NA,0,,0,1321.7,16.46,647
760408,7604,76,Aluminium and Articles Thereof,"Aluminium Bars, Rods and Profiles","Aluminium Bars, Rods and Profiles - Economy",Raw Materials,0,#NA,#NA,0,,0,1005.2,21.64,648
760409,7604,76,Aluminium and Articles Thereof,"Aluminium Bars, Rods and Profiles","Aluminium Bars, Rods and Profiles - Type I",Raw Materials,0,#NA,#NA,0,,0,1353.5,16.07,649
760410,7604,76,Aluminium and Articles Thereof,"Aluminium Bars, Rods and Profiles","Aluminium Bars, Rods and Profiles - Type II",Raw Materials,0,#NA,#NA,0,,0,1183.7,18.37,650
760411,7604,76,Aluminium and Articles Thereof,"Aluminium Bars, Rods and Profiles","Aluminium Bars, Rods and Profiles - Type III",Raw Materials,0,#NA,#NA,0,,0,1280.7,16.98,651
760412,7604,76,Aluminium and Articles Thereof,"Aluminium Bars, Rods and Profiles","Aluminium Bars, Rods and Profiles - Class 1",Raw Materials,0,#NA,#NA,0,,0,1402.5,15.51,652
760413,7604,76,Aluminium and Articles Thereof,"Aluminium Bars, Rods and Profiles","Aluminium Bars, Rods and Profiles - Class 2",Raw Materials,0,#NA,#NA,0,,0,925.0,23.51,653
760414,7604,76,Aluminium and Articles Thereof,"Aluminium Bars, Rods and Profiles","Aluminium Bars, Rods and Profiles - Export Grade",Raw Materials,0,#NA,#NA,0,,0,1409.3,15.43,654
760415,7604,76,Aluminium and Articles Thereof,"Aluminium Bars, Rods and Profiles","Aluminium Bars, Rods and Profiles - Domestic Grade",Raw Materials,0,#NA,#NA,0,,0,1444.0,15.06,655
760416,7604,76,Aluminium and Articles Thereof,"Aluminium Bars, Rods and Profiles","Aluminium Bars, Rods and Profiles - Carton Pack",Raw Materials,0,#NA,#NA,0,,0,1247.3,17.44,656
760417,7604,76,Aluminium and Articles Thereof,"Aluminium Bars, Rods and Profiles","Aluminium Bars, Rods and Profiles - Palletized",Raw Materials,0,#NA,#NA,0,,0,929.7,23.4,657
760418,7604,76,Aluminium and Articles Thereof,"Aluminium Bars, Rods and Profiles","Aluminium Bars, Rods and Profiles - Loose",Raw Materials,0,#NA,#NA,0,,0,1235.2,17.61,658
760419,7604,76,Aluminium and Articles Thereof,"Aluminium Bars, Rods and Profiles","Aluminium Bars, Rods and Profiles - Refined",Raw Materials,0,#NA,#NA,0,,0,1295.4,16.79,659
760420,7604,76,Aluminium and Articles Thereof,"Aluminium Bars, Rods and Profiles","Aluminium Bars, Rods and Profiles - Processed",Raw Materials,0,#NA,#NA,0,,0,1485.2,14.64,660
847101,8471,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances",Automatic Data Processing Machines,Automatic Data Processing Machines - Grade A,Industrial,0,#NA,#NA,0,,1,205.8,30.0,661
847102,8471,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances",Automatic Data Processing Machines,Automatic Data Processing Machines - Grade B,Industrial,0,#NA,#NA,0,,1,247.6,30.0,662
847103,8471,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances",Automatic Data Processing Machines,Automatic Data Processing Machines - Bulk,Industrial,0,#NA,#NA,0,,1,233.5,30.0,663
847104,8471,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances",Automatic Data Processing Machines,Automatic Data Processing Machines - Retail Pack,Industrial,0,#NA,#NA,0,,1,228.5,30.0,664
847105,8471,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances",Automatic Data Processing Machines,Automatic Data Processing Machines - Industrial Grade,Industrial,0,#NA,#NA,0,,1,168.0,30.0,665
847106,8471,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances",Automatic Data Processing Machines,Automatic Data Processing Machines - Premium,Industrial,0,#NA,#NA,0,,1,294.1,30.0,666
847107,8471,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances",Automatic Data Processing Machines,Automatic Data Processing Machines - Standard,Industrial,0,#NA,#NA,0,,1,223.2,30.0,667
847108,8471,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances",Automatic Data Processing Machines,Automatic Data Processing Machines - Economy,Industrial,0,#NA,#NA,0,,1,231.5,30.0,668
847109,8471,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances",Automatic Data Processing Machines,Automatic Data Processing Machines - Type I,Industrial,0,#NA,#NA,0,,1,228.1,30.0,669
847110,8471,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances",Automatic Data Processing Machines,Automatic Data Processing Machines - Type II,Industrial,0,#NA,#NA,0,,1,246.0,30.0,670
847111,8471,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances",Automatic Data Processing Machines,Automatic Data Processing Machines - Type III,Industrial,0,#NA,#NA,0,,1,246.1,30.0,671
847112,8471,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances",Automatic Data Processing Machines,Automatic Data Processing Machines - Class 1,Industrial,0,#NA,#NA,0,,1,266.6,30.0,672
847113,8471,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances",Automatic Data Processing Machines,Automatic Data Processing Machines - Class 2,Industrial,0,#NA,#NA,0,,1,212.7,30.0,673
847114,8471,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances",Automatic Data Processing Machines,Automatic Data Processing Machines - Export Grade,Industrial,0,#NA,#NA,0,,1,195.4,30.0,674
847115,8471,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances",Automatic Data Processing Machines,Automatic Data Processing Machines - Domestic Grade,Industrial,0,#NA,#NA,0,,1,196.1,30.0,675
847116,8471,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances",Automatic Data Processing Machines,Automatic Data Processing Machines - Carton Pack,Industrial,0,#NA,#NA,0,,1,177.9,30.0,676
847117,8471,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances",Automatic Data Processing Machines,Automatic Data Processing Machines - Palletized,Industrial,0,#NA,#NA,0,,1,158.4,30.0,677
847118,8471,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances",Automatic Data Processing Machines,Automatic Data Processing Machines - Loose,Industrial,0,#NA,#NA,0,,1,172.1,30.0,678
847119,8471,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances",Automatic Data Processing Machines,Automatic Data Processing Machines - Refined,Industrial,0,#NA,#NA,0,,1,197.1,30.0,679
847120,8471,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances",Automatic Data Processing Machines,Automatic Data Processing Machines - Processed,Industrial,0,#NA,#NA,0,,1,201.9,30.0,680
848101,8481,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances","Taps, Cocks, Valves and Similar Appliances","Taps, Cocks, Valves and Similar Appliances - Grade A",Industrial,0,#NA,#NA,0,,0,317.0,30.0,681
848102,8481,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances","Taps, Cocks, Valves and Similar Appliances","Taps, Cocks, Valves and Similar Appliances - Grade B",Industrial,0,#NA,#NA,0,,0,388.0,30.0,682
848103,8481,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances","Taps, Cocks, Valves and Similar Appliances","Taps, Cocks, Valves and Similar Appliances - Bulk",Industrial,0,#NA,#NA,0,,0,354.6,30.0,683
848104,8481,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances","Taps, Cocks, Valves and Similar Appliances","Taps, Cocks, Valves and Similar Appliances - Retail Pack",Industrial,0,#NA,#NA,0,,0,445.0,30.0,684
848105,8481,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances","Taps, Cocks, Valves and Similar Appliances","Taps, Cocks, Valves and Similar Appliances - Industrial Grade",Industrial,0,#NA,#NA,0,,0,437.9,30.0,685
848106,8481,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances","Taps, Cocks, Valves and Similar Appliances","Taps, Cocks, Valves and Similar Appliances - Premium",Industrial,0,#NA,#NA,0,,0,488.2,30.0,686
848107,8481,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances","Taps, Cocks, Valves and Similar Appliances","Taps, Cocks, Valves and Similar Appliances - Standard",Industrial,0,#NA,#NA,0,,0,403.6,30.0,687
848108,8481,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances","Taps, Cocks, Valves and Similar Appliances","Taps, Cocks, Valves and Similar Appliances - Economy",Industrial,0,#NA,#NA,0,,0,356.4,30.0,688
848109,8481,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances","Taps, Cocks, Valves and Similar Appliances","Taps, Cocks, Valves and Similar Appliances - Type I",Industrial,0,#NA,#NA,0,,0,478.5,30.0,689
848110,8481,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances","Taps, Cocks, Valves and Similar Appliances","Taps, Cocks, Valves and Similar Appliances - Type II",Industrial,0,#NA,#NA,0,,0,369.1,30.0,690
848111,8481,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances","Taps, Cocks, Valves and Similar Appliances","Taps, Cocks, Valves and Similar Appliances - Type III",Industrial,0,#NA,#NA,0,,0,392.8,30.0,691
848112,8481,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances","Taps, Cocks, Valves and Similar Appliances","Taps, Cocks, Valves and Similar Appliances - Class 1",Industrial,0,#NA,#NA,0,,0,433.3,30.0,692
848113,8481,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances","Taps, Cocks, Valves and Similar Appliances","Taps, Cocks, Valves and Similar Appliances - Class 2",Industrial,0,#NA,#NA,0,,0,484.4,30.0,693
848114,8481,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances","Taps, Cocks, Valves and Similar Appliances","Taps, Cocks, Valves and Similar Appliances - Export Grade",Industrial,0,#NA,#NA,0,,0,376.4,30.0,694
848115,8481,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances","Taps, Cocks, Valves and Similar Appliances","Taps, Cocks, Valves and Similar Appliances - Domestic Grade",Industrial,0,#NA,#NA,0,,0,417.2,30.0,695
848116,8481,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances","Taps, Cocks, Valves and Similar Appliances","Taps, Cocks, Valves and Similar Appliances - Carton Pack",Industrial,0,#NA,#NA,0,,0,322.8,30.0,696
848117,8481,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances","Taps, Cocks, Valves and Similar Appliances","Taps, Cocks, Valves and Similar Appliances - Palletized",Industrial,0,#NA,#NA,0,,0,467.3,30.0,697
848118,8481,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances","Taps, Cocks, Valves and Similar Appliances","Taps, Cocks, Valves and Similar Appliances - Loose",Industrial,0,#NA,#NA,0,,0,448.6,30.0,698
848119,8481,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances","Taps, Cocks, Valves and Similar Appliances","Taps, Cocks, Valves and Similar Appliances - Refined",Industrial,0,#NA,#NA,0,,0,443.7,30.0,699
848120,8481,84,"Nuclear Reactors, Boilers, Machinery and Mechanical Appliances","Taps, Cocks, Valves and Similar Appliances","Taps, Cocks, Valves and Similar Appliances - Processed",Industrial,0,#NA,#NA,0,,0,422.5,30.0,700
851701,8517,85,Electrical Machinery and Equipment,"Telephone Sets, Smartphones","Telephone Sets, Smartphones - Grade A",Consumer Goods,0,#NA,#NA,0,,1,173.3,30.0,701
851702,8517,85,Electrical Machinery and Equipment,"Telephone Sets, Smartphones","Telephone Sets, Smartphones - Grade B",Consumer Goods,0,#NA,#NA,0,,1,202.9,30.0,702
851703,8517,85,Electrical Machinery and Equipment,"Telephone Sets, Smartphones","Telephone Sets, Smartphones - Bulk",Consumer Goods,0,#NA,#NA,0,,1,243.8,30.0,703
851704,8517,85,Electrical Machinery and Equipment,"Telephone Sets, Smartphones","Telephone Sets, Smartphones - Retail Pack",Consumer Goods,0,#NA,#NA,0,,1,164.4,30.0,704
851705,8517,85,Electrical Machinery and Equipment,"Telephone Sets, Smartphones","Telephone Sets, Smartphones - Industrial Grade",Consumer Goods,0,#NA,#NA,0,,1,199.3,30.0,705
851706,8517,85,Electrical Machinery and Equipment,"Telephone Sets, Smartphones","Telephone Sets, Smartphones - Premium",Consumer Goods,0,#NA,#NA,0,,1,227.4,30.0,706
851707,8517,85,Electrical Machinery and Equipment,"Telephone Sets, Smartphones","Telephone Sets, Smartphones - Standard",Consumer Goods,0,#NA,#NA,0,,1,159.1,30.0,707
851708,8517,85,Electrical Machinery and Equipment,"Telephone Sets, Smartphones","Telephone Sets, Smartphones - Economy",Consumer Goods,0,#NA,#NA,0,,1,167.5,30.0,708
851709,8517,85,Electrical Machinery and Equipment,"Telephone Sets, Smartphones","Telephone Sets, Smartphones - Type I",Consumer Goods,0,#NA,#NA,0,,1,180.3,30.0,709
851710,8517,85,Electrical Machinery and Equipment,"Telephone Sets, Smartphones","Telephone Sets, Smartphones - Type II",Consumer Goods,0,#NA,#NA,0,,1,217.1,30.0,710
851711,8517,85,Electrical Machinery and Equipment,"Telephone Sets, Smartphones","Telephone Sets, Smartphones - Type III",Consumer Goods,0,#NA,#NA,0,,1,225.1,30.0,711
851712,8517,85,Electrical Machinery and Equipment,"Telephone Sets, Smartphones","Telephone Sets, Smartphones - Class 1",Consumer Goods,0,#NA,#NA,0,,1,224.6,30.0,712
851713,8517,85,Electrical Machinery and Equipment,"Telephone Sets, Smartphones","Telephone Sets, Smartphones - Class 2",Consumer Goods,0,#NA,#NA,0,,1,225.1,30.0,713
851714,8517,85,Electrical Machinery and Equipment,"Telephone Sets, Smartphones","Telephone Sets, Smartphones - Export Grade",Consumer Goods,0,#NA,#NA,0,,1,225.7,30.0,714
851715,8517,85,Electrical Machinery and Equipment,"Telephone Sets, Smartphones","Telephone Sets, Smartphones - Domestic Grade",Consumer Goods,0,#NA,#NA,0,,1,177.9,30.0,715
851716,8517,85,Electrical Machinery and Equipment,"Telephone Sets, Smartphones","Telephone Sets, Smartphones - Carton Pack",Consumer Goods,0,#NA,#NA,0,,1,214.5,30.0,716
851717,8517,85,Electrical Machinery and Equipment,"Telephone Sets, Smartphones","Telephone Sets, Smartphones - Palletized",Consumer Goods,0,#NA,#NA,0,,1,238.6,30.0,717
851718,8517,85,Electrical Machinery and Equipment,"Telephone Sets, Smartphones","Telephone Sets, Smartphones - Loose",Consumer Goods,0,#NA,#NA,0,,1,164.0,30.0,718
851719,8517,85,Electrical Machinery and Equipment,"Telephone Sets, Smartphones","Telephone Sets, Smartphones - Refined",Consumer Goods,0,#NA,#NA,0,,1,170.0,30.0,719
851720,8517,85,Electrical Machinery and Equipment,"Telephone Sets, Smartphones","Telephone Sets, Smartphones - Processed",Consumer Goods,0,#NA,#NA,0,,1,197.4,30.0,720
852801,8528,85,Electrical Machinery and Equipment,Monitors and Projectors,Monitors and Projectors - Grade A,Consumer Goods,0,#NA,#NA,0,,1,191.0,30.0,721
852802,8528,85,Electrical Machinery and Equipment,Monitors and Projectors,Monitors and Projectors - Grade B,Consumer Goods,0,#NA,#NA,0,,1,137.2,30.0,722
852803,8528,85,Electrical Machinery and Equipment,Monitors and Projectors,Monitors and Projectors - Bulk,Consumer Goods,0,#NA,#NA,0,,1,156.9,30.0,723
852804,8528,85,Electrical Machinery and Equipment,Monitors and Projectors,Monitors and Projectors - Retail Pack,Consumer Goods,0,#NA,#NA,0,,1,162.2,30.0,724
852805,8528,85,Electrical Machinery and Equipment,Monitors and Projectors,Monitors and Projectors - Industrial Grade,Consumer Goods,0,#NA,#NA,0,,1,145.7,30.0,725
852806,8528,85,Electrical Machinery and Equipment,Monitors and Projectors,Monitors and Projectors - Premium,Consumer Goods,0,#NA,#NA,0,,1,189.1,30.0,726
852807,8528,85,Electrical Machinery and Equipment,Monitors and Projectors,Monitors and Projectors - Standard,Consumer Goods,0,#NA,#NA,0,,1,122.8,30.0,727
852808,8528,85,Electrical Machinery and Equipment,Monitors and Projectors,Monitors and Projectors - Economy,Consumer Goods,0,#NA,#NA,0,,1,164.7,30.0,728
852809,8528,85,Electrical Machinery and Equipment,Monitors and Projectors,Monitors and Projectors - Type I,Consumer Goods,0,#NA,#NA,0,,1,194.6,30.0,729
852810,8528,85,Electrical Machinery and Equipment,Monitors and Projectors,Monitors and Projectors - Type II,Consumer Goods,0,#NA,#NA,0,,1,144.6,30.0,730
852811,8528,85,Electrical Machinery and Equipment,Monitors and Projectors,Monitors and Projectors - Type III,Consumer Goods,0,#NA,#NA,0,,1,129.5,30.0,731
852812,8528,85,Electrical Machinery and Equipment,Monitors and Projectors,Monitors and Projectors - Class 1,Consumer Goods,0,#NA,#NA,0,,1,151.2,30.0,732
852813,8528,85,Electrical Machinery and Equipment,Monitors and Projectors,Monitors and Projectors - Class 2,Consumer Goods,0,#NA,#NA,0,,1,204.7,30.0,733
852814,8528,85,Electrical Machinery and Equipment,Monitors and Projectors,Monitors and Projectors - Export Grade,Consumer Goods,0,#NA,#NA,0,,1,162.7,30.0,734
852815,8528,85,Electrical Machinery and Equipment,Monitors and Projectors,Monitors and Projectors - Domestic Grade,Consumer Goods,0,#NA,#NA,0,,1,202.9,30.0,735
852816,8528,85,Electrical Machinery and Equipment,Monitors and Projectors,Monitors and Projectors - Carton Pack,Consumer Goods,0,#NA,#NA,0,,1,134.6,30.0,736
852817,8528,85,Electrical Machinery and Equipment,Monitors and Projectors,Monitors and Projectors - Palletized,Consumer Goods,0,#NA,#NA,0,,1,160.7,30.0,737
852818,8528,85,Electrical Machinery and Equipment,Monitors and Projectors,Monitors and Projectors - Loose,Consumer Goods,0,#NA,#NA,0,,1,138.1,30.0,738
852819,8528,85,Electrical Machinery and Equipment,Monitors and Projectors,Monitors and Projectors - Refined,Consumer Goods,0,#NA,#NA,0,,1,144.7,30.0,739
852820,8528,85,Electrical Machinery and Equipment,Monitors and Projectors,Monitors and Projectors - Processed,Consumer Goods,0,#NA,#NA,0,,1,132.1,30.0,740
850701,8507,85,Electrical Machinery and Equipment,Electric Accumulators (Batteries),Electric Accumulators (Batteries) - Grade A,Industrial,1,9,UN3480,0,,1,479.7,30.0,741
850702,8507,85,Electrical Machinery and Equipment,Electric Accumulators (Batteries),Electric Accumulators (Batteries) - Grade B,Industrial,1,9,UN3480,0,,1,477.3,30.0,742
850703,8507,85,Electrical Machinery and Equipment,Electric Accumulators (Batteries),Electric Accumulators (Batteries) - Bulk,Industrial,1,9,UN3480,0,,1,481.1,30.0,743
850704,8507,85,Electrical Machinery and Equipment,Electric Accumulators (Batteries),Electric Accumulators (Batteries) - Retail Pack,Industrial,1,9,UN3480,0,,1,317.8,30.0,744
850705,8507,85,Electrical Machinery and Equipment,Electric Accumulators (Batteries),Electric Accumulators (Batteries) - Industrial Grade,Industrial,1,9,UN3480,0,,1,306.4,30.0,745
850706,8507,85,Electrical Machinery and Equipment,Electric Accumulators (Batteries),Electric Accumulators (Batteries) - Premium,Industrial,1,9,UN3480,0,,1,327.1,30.0,746
850707,8507,85,Electrical Machinery and Equipment,Electric Accumulators (Batteries),Electric Accumulators (Batteries) - Standard,Industrial,1,9,UN3480,0,,1,444.5,30.0,747
850708,8507,85,Electrical Machinery and Equipment,Electric Accumulators (Batteries),Electric Accumulators (Batteries) - Economy,Industrial,1,9,UN3480,0,,1,485.5,30.0,748
850709,8507,85,Electrical Machinery and Equipment,Electric Accumulators (Batteries),Electric Accumulators (Batteries) - Type I,Industrial,1,9,UN3480,0,,1,303.3,30.0,749
850710,8507,85,Electrical Machinery and Equipment,Electric Accumulators (Batteries),Electric Accumulators (Batteries) - Type II,Industrial,1,9,UN3480,0,,1,329.2,30.0,750
850711,8507,85,Electrical Machinery and Equipment,Electric Accumulators (Batteries),Electric Accumulators (Batteries) - Type III,Industrial,1,9,UN3480,0,,1,440.2,30.0,751
850712,8507,85,Electrical Machinery and Equipment,Electric Accumulators (Batteries),Electric Accumulators (Batteries) - Class 1,Industrial,1,9,UN3480,0,,1,393.1,30.0,752
850713,8507,85,Electrical Machinery and Equipment,Electric Accumulators (Batteries),Electric Accumulators (Batteries) - Class 2,Industrial,1,9,UN3480,0,,1,350.6,30.0,753
850714,8507,85,Electrical Machinery and Equipment,Electric Accumulators (Batteries),Electric Accumulators (Batteries) - Export Grade,Industrial,1,9,UN3480,0,,1,375.8,30.0,754
850715,8507,85,Electrical Machinery and Equipment,Electric Accumulators (Batteries),Electric Accumulators (Batteries) - Domestic Grade,Industrial,1,9,UN3480,0,,1,394.7,30.0,755
850716,8507,85,Electrical Machinery and Equipment,Electric Accumulators (Batteries),Electric Accumulators (Batteries) - Carton Pack,Industrial,1,9,UN3480,0,,1,319.0,30.0,756
850717,8507,85,Electrical Machinery and Equipment,Electric Accumulators (Batteries),Electric Accumulators (Batteries) - Palletized,Industrial,1,9,UN3480,0,,1,301.2,30.0,757
850718,8507,85,Electrical Machinery and Equipment,Electric Accumulators (Batteries),Electric Accumulators (Batteries) - Loose,Industrial,1,9,UN3480,0,,1,433.6,30.0,758
850719,8507,85,Electrical Machinery and Equipment,Electric Accumulators (Batteries),Electric Accumulators (Batteries) - Refined,Industrial,1,9,UN3480,0,,1,486.9,30.0,759
850720,8507,85,Electrical Machinery and Equipment,Electric Accumulators (Batteries),Electric Accumulators (Batteries) - Processed,Industrial,1,9,UN3480,0,,1,470.4,30.0,760
870301,8703,87,Vehicles Other Than Railway or Tramway Rolling Stock,Motor Cars and Other Motor Vehicles,Motor Cars and Other Motor Vehicles - Grade A,Automotive,0,#NA,#NA,0,,1,369.2,30.0,761
870302,8703,87,Vehicles Other Than Railway or Tramway Rolling Stock,Motor Cars and Other Motor Vehicles,Motor Cars and Other Motor Vehicles - Grade B,Automotive,0,#NA,#NA,0,,1,281.8,30.0,762
