SkuCode,SkuDescription,CustomerCode,CommodityKey,ProductCategory,ProductSubCategory,UnitOfMeasure,UnitsPerCarton,CartonsPerPallet,UnitWeightKg,UnitVolumeCbm,UnitCostUsd,UnitPriceUsd,AbcClassStatic,IsHazardous,RequiresColdChain,ShelfLifeDays,StorageType,IsActive,SkuKey
000133,Monitors and Projectors - Class 1 - Retail Unit,CUS0430,732,Consumer Goods,Monitors and Projectors,CTN,29,32,6.7835,0.04147,1240.75,1478.02,B,0,0,,Ambient,1,133
000134,Frozen Bovine Meat - Bulk - Retail Unit,CUS2291,3,Perishable,Frozen Bovine Meat,PAL,30,62,11.2556,0.03946,161.99,261.04,C,0,0,,Ambient,1,134
000135,Wine of Fresh Grapes - Type II - Retail Unit,CUS1366,190,Consumer Goods,Wine of Fresh Grapes,KG,34,45,17.6134,0.01901,76.05,99.37,A,0,0,,Ambient,1,135
000136,Other Articles of Plastics - Export Grade - Retail Unit,CUS0114,454,Industrial,Other Articles of Plastics,PAL,34,36,0.339,0.00123,10.1,12.24,C,0,0,,Ambient,0,136
000137,Electric Accumulators (Batteries) - Type I - Retail Unit,CUS1864,749,Industrial,Electric Accumulators (Batteries),CTN,23,72,3.5486,0.01084,146.62,221.43,C,1,0,,Hazmat,1,137
000138,Footwear with Leather Uppers - Premium - Retail Unit,CUS2968,566,Consumer Goods,Footwear with Leather Uppers,EA,5,74,6.2538,0.04245,181.73,265.59,B,0,0,,Bulk,1,138
000139,Cane or Beet Sugar - Refined - Retail Unit,CUS1549,159,Consumer Goods,Cane or Beet Sugar,EA,10,76,27.1623,0.02968,414.38,730.15,A,0,0,,Bulk,1,139
000140,Structures and Parts of Iron/Steel - Economy - Retail Unit,CUS0986,608,Industrial,Structures and Parts of Iron/Steel,EA,5,45,6.5618,0.00713,96.72,150.03,C,0,0,,Ambient,1,140
000141,"Insecticides, Pesticides, Disinfectants - Premium - Retail Unit",CUS0668,406,Chemical,"Insecticides, Pesticides, Disinfectants",LTR,1,66,6.2263,0.00664,23.08,47.28,B,1,0,,Hazmat,1,141
000142,"Bananas, Fresh or Dried - Export Grade - Retail Unit",CUS0441,74,Perishable,"Bananas, Fresh or Dried",EA,25,51,9.9027,0.02448,394.49,719.1,A,0,1,687,Frozen,1,142
000143,"Fireworks, Signalling Flares - Retail Pack - Retail Unit",CUS0766,384,Industrial,"Fireworks, Signalling Flares",EA,15,53,16.2808,0.02343,370.3,460.18,C,1,0,,Hazmat,1,143
000144,Frozen Fish - Grade B - Retail Unit,CUS0679,22,Perishable,Frozen Fish,EA,30,59,6.6544,0.01751,115.92,224.6,B,0,1,336,Chilled,0,144
000145,"Milk and Cream, Concentrated or Sweetened - Economy - Retail Unit",CUS2945,48,Perishable,"Milk and Cream, Concentrated or Sweetened",KG,33,24,9.5465,0.01506,82.23,190.33,C,0,0,,Ambient,1,145
000146,"Citrus Fruit, Fresh or Dried - Retail Pack - Retail Unit",CUS1191,84,Perishable,"Citrus Fruit, Fresh or Dried",PAL,48,25,6.1776,0.01647,62.46,125.02,B,0,1,580,Frozen,1,146
000147,"Petroleum Oils, Refined - Economy - Retail Unit",CUS2554,228,Chemical,"Petroleum Oils, Refined",EA,3,40,17.1581,0.01783,282.94,438.11,B,0,0,,Ambient,1,147
000148,"T-Shirts, Singlets, Knitted - Domestic Grade - Retail Unit",CUS2591,535,Consumer Goods,"T-Shirts, Singlets, Knitted",PAL,19,47,0.9465,0.00894,7.82,10.65,B,0,0,,Ambient,1,148
000149,Automatic Data Processing Machines - Bulk - Retail Unit,CUS2241,663,Industrial,Automatic Data Processing Machines,EA,34,51,1.6389,0.0069,180.22,267.25,A,0,0,,Ambient,1,149
000150,"New Pneumatic Tyres, of Rubber - Economy - Retail Unit",CUS2456,468,Industrial,"New Pneumatic Tyres, of Rubber",CTN,38,54,9.1366,0.04648,137.02,320.61,A,0,0,,Ambient,1,150
000151,"New Pneumatic Tyres, of Rubber - Grade A - Retail Unit",CUS1709,461,Industrial,"New Pneumatic Tyres, of Rubber",EA,28,32,8.0723,0.04082,38.68,83.2,C,0,0,,Ambient,1,151
000152,Footwear with Leather Uppers - Processed - Retail Unit,CUS0114,580,Consumer Goods,Footwear with Leather Uppers,LTR,43,32,6.0924,0.0381,236.22,535.4,B,0,0,,Ambient,1,152
000153,"Telephone Sets, Smartphones - Type III - Retail Unit",CUS1294,711,Consumer Goods,"Telephone Sets, Smartphones",EA,31,55,2.4325,0.01,212.62,402.69,B,0,0,,Ambient,1,153
000154,Uncoated Paper and Paperboard - Premium - Retail Unit,CUS2618,506,Industrial,Uncoated Paper and Paperboard,EA,24,72,3.5202,0.00707,132.95,196.99,C,0,0,,Ambient,1,154
000155,Frozen Bovine Meat - Bulk - Retail Unit,CUS0099,3,Perishable,Frozen Bovine Meat,CTN,23,59,1.3414,0.00459,39.51,80.01,C,0,1,92,Frozen,1,155
000156,Electric Accumulators (Batteries) - Type I - Retail Unit,CUS2236,749,Industrial,Electric Accumulators (Batteries),LTR,41,47,15.5389,0.04663,2125.18,4232.91,C,1,0,,Hazmat,1,156
000157,"T-Shirts, Singlets, Knitted - Refined - Retail Unit",CUS0040,539,Consumer Goods,"T-Shirts, Singlets, Knitted",CTN,23,57,5.6143,0.0401,173.51,253.28,C,0,0,,Ambient,1,157
000158,"Telephone Sets, Smartphones - Processed - Retail Unit",CUS1858,720,Consumer Goods,"Telephone Sets, Smartphones",EA,15,54,3.9459,0.02187,833.11,1451.42,B,0,0,,Ambient,1,158
000159,Electric Accumulators (Batteries) - Standard - Retail Unit,CUS1548,747,Industrial,Electric Accumulators (Batteries),EA,37,41,22.2972,0.04419,768.1,1215.49,B,0,0,,Ambient,1,159
000160,Other Inorganic Acids - Economy - Retail Unit,CUS2723,248,Chemical,Other Inorganic Acids,EA,13,35,47.7224,0.04717,1691.24,3982.64,C,1,0,,Hazmat,1,160
000161,"Men's Suits, Trousers, Not Knitted - Type I - Retail Unit",CUS2910,549,Consumer Goods,"Men's Suits, Trousers, Not Knitted",KG,32,71,6.5442,0.03134,53.7,81.29,C,0,0,,Ambient,1,161
000162,Automatic Data Processing Machines - Grade B - Retail Unit,CUS1315,662,Industrial,Automatic Data Processing Machines,EA,29,31,8.9637,0.04146,125.15,228.42,C,0,0,,Ambient,1,162
000163,"Polymers of Ethylene, in Primary Forms - Grade B - Retail Unit",CUS2610,422,Industrial,"Polymers of Ethylene, in Primary Forms",EA,24,44,13.3888,0.02823,311.0,661.06,A,0,0,,Bulk,1,163
000164,Mineral or Chemical Fertilisers - Domestic Grade - Retail Unit,CUS2070,335,Chemical,Mineral or Chemical Fertilisers,EA,10,49,4.3355,0.00494,145.08,200.14,C,1,0,,Hazmat,1,164
000165,Other Furniture and Parts Thereof - Processed - Retail Unit,CUS0854,880,Consumer Goods,Other Furniture and Parts Thereof,EA,46,47,10.9938,0.04826,254.13,541.19,C,0,0,,Ambient,1,165
000166,"Medicaments, Mixed or Unmixed - Economy - Retail Unit",CUS0507,308,Chemical,"Medicaments, Mixed or Unmixed",EA,8,43,20.408,0.046,720.75,1014.62,C,0,1,390,Chilled,1,166
000167,"Citrus Fruit, Fresh or Dried - Premium - Retail Unit",CUS0189,86,Perishable,"Citrus Fruit, Fresh or Dried",CTN,30,79,15.468,0.03453,286.8,450.02,C,0,0,,Ambient,1,167
000168,"Parts of Balloons, Aircraft or Spacecraft - Type I - Retail Unit",CUS2297,809,Project Cargo,"Parts of Balloons, Aircraft or Spacecraft",EA,34,73,4.3926,0.02404,815.46,1965.19,C,0,0,,Ambient,1,168
000169,Other Floating Structures - Domestic Grade - Retail Unit,CUS0085,835,Project Cargo,Other Floating Structures,PAL,39,51,22.8388,0.04167,615.71,1533.67,A,0,0,,Bulk,1,169
000170,"Fireworks, Signalling Flares - Processed - Retail Unit",CUS2440,400,Industrial,"Fireworks, Signalling Flares",PAL,42,60,38.305,0.04251,867.59,1798.52,C,1,0,,Hazmat,1,170
000171,Automatic Data Processing Machines - Retail Pack - Retail Unit,CUS0874,664,Industrial,Automatic Data Processing Machines,PAL,7,41,8.6731,0.03354,1330.99,2596.74,C,0,0,,Ambient,1,171
000172,Other Articles of Plastics - Refined - Retail Unit,CUS0057,459,Industrial,Other Articles of Plastics,EA,39,80,1.2031,0.00464,24.23,46.19,C,0,0,,Ambient,1,172
000173,Other Articles of Plastics - Retail Pack - Retail Unit,CUS2370,444,Industrial,Other Articles of Plastics,EA,35,59,11.8449,0.03753,447.72,675.21,C,0,0,,Ambient,1,173
000174,"Ethers, Alcohols, Peroxides - Palletized - Retail Unit",CUS2780,297,Chemical,"Ethers, Alcohols, Peroxides",EA,35,75,7.196,0.00954,53.53,94.46,B,1,0,,Hazmat,1,174
000175,"Parts of Balloons, Aircraft or Spacecraft - Retail Pack - Retail Unit",CUS0964,804,Project Cargo,"Parts of Balloons, Aircraft or Spacecraft",PAL,36,78,6.391,0.03107,975.82,1240.32,C,0,0,,Bulk,1,175
000176,Other Floating Structures - Premium - Retail Unit,CUS0955,826,Project Cargo,Other Floating Structures,PAL,7,29,19.7511,0.04107,683.55,1633.66,C,0,0,,Ambient,0,176
000177,Electric Accumulators (Batteries) - Domestic Grade - Retail Unit,CUS1364,755,Industrial,Electric Accumulators (Batteries),CTN,21,26,20.6974,0.04588,4320.89,9506.94,C,1,0,,Hazmat,1,177
000178,Automatic Data Processing Machines - Class 2 - Retail Unit,CUS0037,673,Industrial,Automatic Data Processing Machines,CTN,3,66,2.0104,0.00963,361.83,674.0,C,0,0,,Ambient,1,178
000179,"Citrus Fruit, Fresh or Dried - Refined - Retail Unit",CUS1990,99,Perishable,"Citrus Fruit, Fresh or Dried",EA,35,21,10.319,0.02618,213.9,302.01,C,0,0,,Ambient,1,179
000180,Frozen Fish - Carton Pack - Retail Unit,CUS2092,36,Perishable,Frozen Fish,EA,17,74,15.93,0.03933,111.06,202.33,C,0,1,362,Frozen,1,180
000181,Palm Oil and Its Fractions - Economy - Retail Unit,CUS3024,128,Chemical,Palm Oil and Its Fractions,EA,42,65,19.5986,0.02463,720.06,977.12,C,0,0,,Ambient,1,181
000182,"New Pneumatic Tyres, of Rubber - Processed - Retail Unit",CUS2886,480,Industrial,"New Pneumatic Tyres, of Rubber",CTN,1,70,7.7519,0.04656,154.98,260.92,C,0,0,,Ambient,1,182
000183,"New Pneumatic Tyres, of Rubber - Standard - Retail Unit",CUS1236,467,Industrial,"New Pneumatic Tyres, of Rubber",EA,11,48,0.2369,0.00111,6.39,8.08,A,0,0,,Ambient,1,183
000184,Frozen Fish - Premium - Retail Unit,CUS1547,26,Perishable,Frozen Fish,CTN,6,58,16.7947,0.03763,334.93,543.31,C,0,1,390,Chilled,1,184
000185,"New Pneumatic Tyres, of Rubber - Processed - Retail Unit",CUS1807,480,Industrial,"New Pneumatic Tyres, of Rubber",EA,26,32,10.4423,0.04943,272.52,554.78,B,0,0,,Ambient,1,185
000186,Medical Instruments and Appliances - Refined - Retail Unit,CUS0249,859,Industrial,Medical Instruments and Appliances,LTR,32,75,3.9231,0.01623,511.13,1267.01,C,0,0,,Ambient,1,186
000187,"Hydrogen, Rare Gases and Other Non-Metals - Type III - Retail Unit",CUS2226,271,Chemical,"Hydrogen, Rare Gases and Other Non-Metals",KG,21,51,1.7409,0.03874,65.61,77.41,C,1,0,,Hazmat,1,187
000188,Footwear with Leather Uppers - Economy - Retail Unit,CUS1293,568,Consumer Goods,Footwear with Leather Uppers,KG,7,29,9.0818,0.04872,288.61,458.89,C,0,0,,Ambient,1,188
000189,"Bananas, Fresh or Dried - Type III - Retail Unit",CUS2082,71,Perishable,"Bananas, Fresh or Dried",PAL,40,24,11.922,0.03469,295.43,675.58,C,0,1,347,Frozen,1,189
000190,"Bananas, Fresh or Dried - Retail Pack - Retail Unit",CUS2733,64,Perishable,"Bananas, Fresh or Dried",EA,13,56,13.096,0.04186,512.09,913.18,C,0,1,140,Chilled,1,190
000191,"Polymers of Ethylene, in Primary Forms - Type II - Retail Unit",CUS2722,430,Industrial,"Polymers of Ethylene, in Primary Forms",CTN,18,56,13.1612,0.02279,371.35,504.07,B,0,0,,Bulk,1,191
000192,Medical Instruments and Appliances - Carton Pack - Retail Unit,CUS1617,856,Industrial,Medical Instruments and Appliances,CTN,25,61,10.5563,0.03428,2279.19,3093.14,C,0,0,,Ambient,1,192
000193,"Hydrogen, Rare Gases and Other Non-Metals - Palletized - Retail Unit",CUS0587,277,Chemical,"Hydrogen, Rare Gases and Other Non-Metals",EA,2,72,1.3185,0.01695,33.78,75.56,C,1,0,,Hazmat,1,193
000194,"Milk and Cream, Concentrated or Sweetened - Domestic Grade - Retail Unit",CUS1820,55,Perishable,"Milk and Cream, Concentrated or Sweetened",CTN,20,78,17.5377,0.03001,650.01,1340.52,B,0,0,,Ambient,1,194
000195,"Tricycles, Toys, Reduced-Size Models - Grade B - Retail Unit",CUS2453,882,Consumer Goods,"Tricycles, Toys, Reduced-Size Models",PAL,23,71,2.7122,0.02713,28.69,52.22,A,0,0,,Ambient,1,195
000196,Other Articles of Plastics - Grade B - Retail Unit,CUS1405,442,Industrial,Other Articles of Plastics,CTN,37,47,9.5956,0.03723,115.47,288.47,C,0,0,,Ambient,1,196
000197,Frozen Fish - Loose - Retail Unit,CUS2107,38,Perishable,Frozen Fish,CTN,29,50,11.0837,0.03263,275.58,421.18,C,0,1,556,Chilled,1,197
000198,Perfumes and Toilet Waters - Class 1 - Retail Unit,CUS2380,352,Consumer Goods,Perfumes and Toilet Waters,EA,14,35,29.2612,0.0477,6326.23,8866.22,B,1,0,,Hazmat,1,198
000199,"Bananas, Fresh or Dried - Retail Pack - Retail Unit",CUS0184,64,Perishable,"Bananas, Fresh or Dried",PAL,2,49,10.3305,0.03163,359.25,460.06,C,0,1,75,Chilled,1,199
000200,"Ethers, Alcohols, Peroxides - Standard - Retail Unit",CUS0793,287,Chemical,"Ethers, Alcohols, Peroxides",EA,28,69,38.0916,0.04363,262.65,592.1,C,1,0,,Hazmat,0,200
000201,"T-Shirts, Singlets, Knitted - Refined - Retail Unit",CUS1145,539,Consumer Goods,"T-Shirts, Singlets, Knitted",EA,1,35,3.0287,0.02221,106.28,163.01,B,0,0,,Ambient,1,201
000202,Palm Oil and Its Fractions - Type III - Retail Unit,CUS1729,131,Chemical,Palm Oil and Its Fractions,EA,14,24,10.8628,0.01158,69.14,120.93,C,0,0,,Ambient,1,202
000203,Medical Instruments and Appliances - Processed - Retail Unit,CUS0235,860,Industrial,Medical Instruments and Appliances,CTN,28,80,3.8224,0.01257,178.39,246.24,B,0,0,,Bulk,1,203
000204,Wine of Fresh Grapes - Export Grade - Retail Unit,CUS0146,194,Consumer Goods,Wine of Fresh Grapes,EA,4,36,6.5534,0.00794,92.91,115.75,C,0,0,,Ambient,1,204
000205,"Ethers, Alcohols, Peroxides - Grade A - Retail Unit",CUS0971,281,Chemical,"Ethers, Alcohols, Peroxides",EA,44,72,31.2148,0.03882,809.4,1930.82,C,1,0,,Hazmat,1,205
000206,"Men's Suits, Trousers, Not Knitted - Bulk - Retail Unit",CUS2055,543,Consumer Goods,"Men's Suits, Trousers, Not Knitted",EA,18,47,2.8385,0.01527,90.02,208.98,B,0,0,,Bulk,1,206
000207,"Hydrogen, Rare Gases and Other Non-Metals - Refined - Retail Unit",CUS0593,279,Chemical,"Hydrogen, Rare Gases and Other Non-Metals",EA,32,65,0.6174,0.0058,15.39,24.56,A,1,0,,Hazmat,1,207
000208,"Polymers of Ethylene, in Primary Forms - Processed - Retail Unit",CUS1148,440,Industrial,"Polymers of Ethylene, in Primary Forms",CTN,30,74,10.2926,0.018,266.47,453.42,C,0,0,,Ambient,1,208
000209,Parts and Accessories of Motor Vehicles - Bulk - Retail Unit,CUS2458,783,Automotive,Parts and Accessories of Motor Vehicles,CTN,4,22,1.7043,0.00605,55.94,116.86,A,0,0,,Ambient,1,209
000210,Electric Accumulators (Batteries) - Domestic Grade - Retail Unit,CUS2083,755,Industrial,Electric Accumulators (Batteries),CTN,34,41,11.6701,0.02759,2147.04,3307.94,B,1,0,,Hazmat,1,210
000211,"Parts of Balloons, Aircraft or Spacecraft - Bulk - Retail Unit",CUS0402,803,Project Cargo,"Parts of Balloons, Aircraft or Spacecraft",EA,40,76,1.2575,0.00422,123.37,294.36,C,0,0,,Ambient,1,211
000212,"Petroleum Oils, Refined - Economy - Retail Unit",CUS1093,228,Chemical,"Petroleum Oils, Refined",EA,38,61,41.4231,0.04666,1551.95,3681.49,C,1,0,,Hazmat,1,212
000213,Cane or Beet Sugar - Grade B - Retail Unit,CUS0132,142,Consumer Goods,Cane or Beet Sugar,EA,19,53,2.6006,0.00333,56.04,139.02,B,0,0,,Ambient,1,213
000214,"Petroleum Oils, Refined - Class 1 - Retail Unit",CUS0034,232,Chemical,"Petroleum Oils, Refined",EA,34,56,12.2716,0.01704,51.63,109.7,B,1,0,,Hazmat,1,214
000215,Structures and Parts of Iron/Steel - Industrial Grade - Retail Unit,CUS3186,605,Industrial,Structures and Parts of Iron/Steel,EA,15,42,36.6286,0.03488,446.64,918.79,C,0,0,,Ambient,1,215
000216,Beer Made from Malt - Economy - Retail Unit,CUS1789,208,Consumer Goods,Beer Made from Malt,EA,13,46,45.8759,0.04916,1260.43,2000.06,C,0,0,,Ambient,1,216
000217,"Bananas, Fresh or Dried - Domestic Grade - Retail Unit",CUS1668,75,Perishable,"Bananas, Fresh or Dried",EA,35,48,5.0593,0.0146,85.66,159.01,C,0,1,470,Chilled,1,217
000218,Cane or Beet Sugar - Export Grade - Retail Unit,CUS0019,154,Consumer Goods,Cane or Beet Sugar,CTN,46,72,30.3058,0.04333,167.11,408.68,B,0,0,,Ambient,1,218
000219,Other Floating Structures - Industrial Grade - Retail Unit,CUS2715,825,Project Cargo,Other Floating Structures,EA,12,72,21.9546,0.02814,272.4,363.88,C,0,0,,Ambient,1,219
000220,"T-Shirts, Singlets, Knitted - Processed - Retail Unit",CUS2698,540,Consumer Goods,"T-Shirts, Singlets, Knitted",EA,2,22,4.7551,0.02895,170.15,211.07,C,0,0,,Ambient,1,220
000221,"New Pneumatic Tyres, of Rubber - Carton Pack - Retail Unit",CUS1432,476,Industrial,"New Pneumatic Tyres, of Rubber",EA,19,46,0.5122,0.00289,5.11,7.32,C,0,0,,Ambient,1,221
000222,Soap and Organic Surface-Active Products - Loose - Retail Unit,CUS1446,378,Consumer Goods,Soap and Organic Surface-Active Products,LTR,18,66,25.6855,0.03951,279.46,439.68,B,0,0,,Bulk,1,222
000223,Frozen Bovine Meat - Refined - Retail Unit,CUS2049,19,Perishable,Frozen Bovine Meat,EA,36,34,11.4526,0.04055,262.12,449.44,B,0,1,336,Chilled,1,223
000224,"Parts of Balloons, Aircraft or Spacecraft - Bulk - Retail Unit",CUS2936,803,Project Cargo,"Parts of Balloons, Aircraft or Spacecraft",CTN,25,35,5.0444,0.01862,312.74,463.27,C,0,0,,Ambient,1,224
000225,Uncoated Paper and Paperboard - Grade B - Retail Unit,CUS2476,502,Industrial,Uncoated Paper and Paperboard,PAL,47,20,1.9702,0.00471,77.47,163.07,B,0,0,,Ambient,1,225
000226,"Polymers of Ethylene, in Primary Forms - Standard - Retail Unit",CUS2049,427,Industrial,"Polymers of Ethylene, in Primary Forms",PAL,16,45,2.2573,0.00467,34.07,79.53,B,0,0,,Ambient,1,226
000227,"Tricycles, Toys, Reduced-Size Models - Carton Pack - Retail Unit",CUS0160,896,Consumer Goods,"Tricycles, Toys, Reduced-Size Models",PAL,22,57,4.6621,0.02928,72.74,160.13,C,0,0,,Ambient,1,227
000228,"Bananas, Fresh or Dried - Refined - Retail Unit",CUS0373,79,Perishable,"Bananas, Fresh or Dried",EA,37,26,13.8662,0.0396,462.22,1107.3,C,0,0,,Ambient,1,228
000229,"New Pneumatic Tyres, of Rubber - Type I - Retail Unit",CUS0448,469,Industrial,"New Pneumatic Tyres, of Rubber",LTR,48,42,7.0337,0.04254,104.63,123.98,B,0,0,,Ambient,1,229
000230,Automatic Data Processing Machines - Retail Pack - Retail Unit,CUS2484,664,Industrial,Automatic Data Processing Machines,EA,10,76,8.561,0.03758,221.31,317.98,C,0,0,,Ambient,1,230
000231,"Petroleum Oils, Refined - Processed - Retail Unit",CUS0587,240,Chemical,"Petroleum Oils, Refined",KG,32,24,20.8195,0.02225,379.51,463.11,B,1,0,,Hazmat,1,231
000232,"Polymers of Ethylene, in Primary Forms - Grade A - Retail Unit",CUS2074,421,Industrial,"Polymers of Ethylene, in Primary Forms",CTN,33,65,2.8708,0.00562,20.6,23.77,C,0,0,,Ambient,1,232
000233,"Medicaments, Mixed or Unmixed - Export Grade - Retail Unit",CUS0416,314,Chemical,"Medicaments, Mixed or Unmixed",EA,27,59,5.3963,0.0111,488.26,903.63,B,0,1,668,Chilled,1,233
000234,Perfumes and Toilet Waters - Loose - Retail Unit,CUS1811,358,Consumer Goods,Perfumes and Toilet Waters,CTN,18,46,14.8857,0.0234,1006.66,1418.53,C,1,0,,Hazmat,1,234
000235,Other Articles of Plastics - Grade B - Retail Unit,CUS0558,442,Industrial,Other Articles of Plastics,CTN,32,57,7.1471,0.03263,49.78,105.57,B,0,0,,Ambient,1,235
000236,"New Pneumatic Tyres, of Rubber - Bulk - Retail Unit",CUS2045,463,Industrial,"New Pneumatic Tyres, of Rubber",CTN,27,51,0.9464,0.00369,18.4,43.41,B,0,0,,Ambient,1,236
000237,Frozen Bovine Meat - Standard - Retail Unit,CUS1649,7,Perishable,Frozen Bovine Meat,CTN,22,52,10.2554,0.03374,246.03,485.04,C,0,1,99,Frozen,1,237
000238,"Bananas, Fresh or Dried - Palletized - Retail Unit",CUS2108,77,Perishable,"Bananas, Fresh or Dried",EA,33,41,12.4228,0.04625,193.67,297.06,C,0,1,223,Chilled,1,238
000239,Electric Accumulators (Batteries) - Class 2 - Retail Unit,CUS2517,753,Industrial,Electric Accumulators (Batteries),LTR,34,24,10.3133,0.02657,1698.02,2800.4,B,1,0,,Hazmat,1,239
000240,"Petroleum Oils, Refined - Premium - Retail Unit",CUS0526,226,Chemical,"Petroleum Oils, Refined",CTN,29,24,8.2058,0.01111,139.86,268.21,C,1,0,,Hazmat,1,240
000241,"Milk and Cream, Concentrated or Sweetened - Industrial Grade - Retail Unit",CUS1211,45,Perishable,"Milk and Cream, Concentrated or Sweetened",EA,44,54,25.2945,0.04701,273.22,319.96,A,0,0,,Bulk,1,241
000242,"Milk and Cream, Concentrated or Sweetened - Grade A - Retail Unit",CUS0109,41,Perishable,"Milk and Cream, Concentrated or Sweetened",EA,5,50,10.2208,0.02013,179.36,322.14,C,0,0,,Ambient,1,242
000243,"T-Shirts, Singlets, Knitted - Class 2 - Retail Unit",CUS2711,533,Consumer Goods,"T-Shirts, Singlets, Knitted",PAL,33,27,6.679,0.04945,132.15,212.2,C,0,0,,Ambient,1,243
000244,"Men's Suits, Trousers, Not Knitted - Class 1 - Retail Unit",CUS1087,552,Consumer Goods,"Men's Suits, Trousers, Not Knitted",KG,10,21,0.3677,0.00188,10.63,20.15,C,0,0,,Bulk,1,244
000245,"Tricycles, Toys, Reduced-Size Models - Industrial Grade - Retail Unit",CUS2696,885,Consumer Goods,"Tricycles, Toys, Reduced-Size Models",CTN,24,30,5.9393,0.04707,192.23,243.1,C,0,0,,Ambient,1,245
000246,Medical Instruments and Appliances - Retail Pack - Retail Unit,CUS1922,844,Industrial,Medical Instruments and Appliances,EA,12,35,7.8867,0.03533,1801.37,3338.3,B,0,0,,Ambient,1,246
000247,Other Articles of Plastics - Economy - Retail Unit,CUS0475,448,Industrial,Other Articles of Plastics,EA,24,67,5.983,0.02773,205.2,324.87,C,0,0,,Ambient,1,247
000248,"T-Shirts, Singlets, Knitted - Export Grade - Retail Unit",CUS2551,534,Consumer Goods,"T-Shirts, Singlets, Knitted",EA,3,69,5.1509,0.03285,64.92,124.39,C,0,0,,Ambient,1,248
000249,"Ethers, Alcohols, Peroxides - Type II - Retail Unit",CUS1059,290,Chemical,"Ethers, Alcohols, Peroxides",KG,11,54,18.697,0.02421,278.47,618.77,C,1,0,,Hazmat,1,249
000250,"Fireworks, Signalling Flares - Carton Pack - Retail Unit",CUS0702,396,Industrial,"Fireworks, Signalling Flares",CTN,1,79,3.0877,0.0034,64.32,87.77,A,1,0,,Hazmat,1,250
000251,"Ethers, Alcohols, Peroxides - Carton Pack - Retail Unit",CUS0508,296,Chemical,"Ethers, Alcohols, Peroxides",KG,33,27,27.0553,0.03196,606.56,1363.55,A,1,0,,Hazmat,1,251
000252,Medical Instruments and Appliances - Type II - Retail Unit,CUS0417,850,Industrial,Medical Instruments and Appliances,EA,4,47,3.964,0.01567,622.27,1158.28,B,0,0,,Ambient,0,252
